,Date,repo,pulls_count, issue_comment_count, issues_count, review_comments_count, comments_count, commits_count,events_count, issue_events_count, releases_count, tags_count,contributors_count,,,,,
Data for presentation:,02/05/15 12:00 AM,corsica,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-profile-server,0,30,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,pluotsorbet,0,234,32,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/05/15 12:00 AM,pytest-mozwebqa,0,3,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,sugardough,0,15,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-customs-server,0,5,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-tests,0,30,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,server-side-tls,0,9,1,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,amo-validator,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,tls-observatory,0,15,0,0,4,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,transonic,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,One-Mozilla-blog,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,ichnaea,0,32,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/05/15 12:00 AM,masterfirefoxos,0,160,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,high-fidelity,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-content-server,0,350,2,0,2,0,0,0,0,0,16,,,,,
Data for presentation:,02/05/15 12:00 AM,mediawiki-bugzilla,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,kuma,0,174,0,0,38,0,0,0,0,0,12,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-dev,0,20,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,ouija,0,8,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,PyFxA,0,12,1,0,1,0,0,0,1,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,pdf.js,1,573,25,0,2,0,0,0,1,0,89,,,,,
Data for presentation:,02/05/15 12:00 AM,mozilla-opennews,0,8,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,releng-jacuzzis,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,build-tools,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,areweslimyet,0,27,7,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,moztrap,0,30,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,contribute.json,0,29,1,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,webpay,0,29,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,bleach,0,15,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,socorro,0,109,0,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/05/15 12:00 AM,node-firefox-find-ports,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,fireplace,0,151,0,0,13,0,0,0,0,0,12,,,,,
Data for presentation:,02/05/15 12:00 AM,moz-git-tools,0,26,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,oneanddone,0,48,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-core-modules,0,32,0,0,0,0,0,0,1,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,git-bz-moz,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-style-guide,0,13,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,loop-client,0,2,0,0,9,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,testdaybot,0,30,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,zamboni,0,137,0,0,3,0,0,0,0,0,15,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-oauth-server,0,49,0,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,02/05/15 12:00 AM,trunion,0,6,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,login.webmaker.org,0,20,1,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/05/15 12:00 AM,mozmill-dashboard,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,valence,0,96,8,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,firefox-ui-tests,0,151,0,0,0,0,0,0,0,0,14,,,,,
Data for presentation:,02/05/15 12:00 AM,thimble.mozilla.org,0,11,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,nunjucks,0,85,2,0,0,0,0,0,0,0,20,,,,,
Data for presentation:,02/05/15 12:00 AM,ttw-podcast,0,4,4,18,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,commonplace,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,marketpulse,0,258,4,0,0,0,0,0,6,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-docs,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,zest,0,0,3,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,rr,0,106,3,0,4,0,0,0,0,0,9,,,,,
Data for presentation:,02/05/15 12:00 AM,togetherjs,0,7,2,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,MozDef,0,2,0,0,0,0,0,0,1,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,Fira,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,rhino,0,23,3,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,mdn-devtool,0,5,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-content-server-l10n,0,25,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,fjord,0,159,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-notification-server,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-auth,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,vtt.js,1,5,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,build-relengapi-clobberer,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,django-badger,1,4,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-oauth-console,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,affiliates,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,moztrap-tests,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,legal-docs,0,9,0,0,9,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,lorax,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,splice,0,10,0,0,2,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,solitude,0,12,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,django-browserid,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,Socorro-Tests,0,13,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,grunt-i18n-abide,0,13,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,addon-sdk,0,15,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,readability,0,25,3,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,addons-server,0,44,0,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-tests-gaia,0,14,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-login-ux,0,7,2,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,openbadges-backpack,1,0,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,treeherder-ui-deprecated,0,90,0,0,4,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-auth-db-mem,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-operator-dashboard,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-auth-db-mysql,0,62,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,build.webmaker.org,0,37,12,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,mozillafestival.org,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,buddyup,0,31,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,mozjpeg,0,10,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,metrics-graphics,0,108,2,0,12,0,0,0,2,0,22,,,,,
Data for presentation:,02/05/15 12:00 AM,moz-games,0,55,5,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,node-convict,0,5,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,commbadge,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,mozmill-automation,0,7,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-gulp,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,masterfirefoxos-l10n,0,24,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,self-repair-server,0,65,16,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,sumo-tests,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,mozregression,0,61,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,marketplace-env,0,10,0,0,0,0,0,0,2,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,bedrock,0,387,0,0,8,0,0,0,0,0,17,,,,,
Data for presentation:,02/05/15 12:00 AM,wiki.mozilla.org,0,0,0,0,0,0,0,0,3,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-relier-client,0,17,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,source-map,0,45,2,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/05/15 12:00 AM,mozilla_ci_tools,0,276,2,0,0,0,0,0,6,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-auth-server,0,98,0,0,0,0,0,0,0,0,16,,,,,
Data for presentation:,02/05/15 12:00 AM,mig,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,lightbeam,0,70,5,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/05/15 12:00 AM,gecko-dev,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,node-firefox-start-simulator,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,kitsune,0,107,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,badgekit-api,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,moz-corsica,0,18,1,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,configman,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,makeapi-client,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,goggles.mozilla.org,0,56,1,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker.org,2,563,21,0,0,0,0,0,0,0,34,,,,,
Data for presentation:,02/05/15 12:00 AM,node-firefox-find-simulators,0,6,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-events-service,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,node-firefox,0,16,4,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,localForage-backbone,0,27,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,socorro-infra,0,41,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,webdriver-rust,1,1,1,0,1,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,remo,0,69,0,0,0,0,0,0,5,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,cipherscan,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,badges.mozilla.org,0,8,3,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,mcom-tests,0,18,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,mozmill-ci,0,51,1,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,app-validator,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,steeplechase,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,build-relengapi,0,25,2,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,dxr,0,40,2,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-js-client,0,7,0,0,0,0,0,0,1,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,mofo-metrics,0,9,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-auth-db-server,0,12,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,audit-go,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,airmozilla,0,109,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,science.mozilla.org,0,27,0,0,4,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,seasponge,0,6,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,memchaser,0,47,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,ember-cli-fxos,0,9,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-android,0,1191,0,0,0,0,0,0,1,0,27,,,,,
Data for presentation:,02/05/15 12:00 AM,123done,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,Addon-Tests,0,46,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/05/15 12:00 AM,webliteracymap,0,101,2,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/05/15 12:00 AM,telemetry-server,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,learning.mozilla.org,0,489,0,0,4,0,0,0,0,0,26,,,,,
Data for presentation:,02/05/15 12:00 AM,geckodriver,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,popcorn.webmaker.org,0,9,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/05/15 12:00 AM,fxa-auth-mailer,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,browserid-cookbook,1,4,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,persona-gmail-bridge,0,17,2,0,1,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,sawmill,0,10,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,mozillians,0,48,0,0,0,0,0,0,2,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,persona,0,7,2,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-profile-2,0,4,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/05/15 12:00 AM,events.webmaker.org,1,6,2,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/05/15 12:00 AM,build-tooltool,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,mozdownload,0,131,2,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,learning-pathways-whitepaper,0,5,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,mozhacks,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,spartacus,0,24,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-metrics,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,shumway,0,233,3,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,webmaker-browser,0,5,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/05/15 12:00 AM,npm-lockdown,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,brackets,0,94,0,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,reclama,0,1,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,MozStumbler,0,168,16,0,1,0,0,0,5,0,15,,,,,
Data for presentation:,02/05/15 12:00 AM,fxapom,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/05/15 12:00 AM,basket,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/05/15 12:00 AM,treeherder,0,43,0,0,2,0,0,0,0,0,10,,,,,
Data for presentation:,02/05/15 12:00 AM,fxpay,0,33,1,0,3,0,0,0,4,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-profile-server,0,31,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,03/07/15 12:00 AM,pluotsorbet,0,385,31,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,03/07/15 12:00 AM,id.webmaker.org,0,400,23,0,0,0,0,0,0,0,20,,,,,
Data for presentation:,03/07/15 12:00 AM,pytest-mozwebqa,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,sugardough,0,37,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,marketplace-tests,0,17,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,03/07/15 12:00 AM,server-side-tls,0,30,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,03/07/15 12:00 AM,mozmoderator,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,mig,0,14,0,0,48,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,amo-validator,0,17,0,0,0,0,0,0,1,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,webmaker-browser,0,73,1,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,03/07/15 12:00 AM,tls-observatory,0,2,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,transonic,0,8,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,zamboni,0,98,0,0,2,0,0,0,0,0,13,,,,,
Data for presentation:,03/07/15 12:00 AM,One-Mozilla-blog,0,21,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,ichnaea,0,21,1,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,03/07/15 12:00 AM,masterfirefoxos,0,28,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,buddyup,0,9,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,high-fidelity,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-content-server,0,470,0,0,0,0,0,0,0,0,16,,,,,
Data for presentation:,03/07/15 12:00 AM,mediawiki-bugzilla,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,kuma,0,206,0,0,14,0,0,0,0,0,15,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-dev,0,34,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/07/15 12:00 AM,wiki.mozilla.org,1,3,1,0,0,0,0,0,1,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,telemetry-dashboard,1,2,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,solitude,0,25,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,audit-go,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,releng-jacuzzis,0,10,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,build-tools,0,6,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,gecko-dev,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,marketplace-elements,1,7,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,moztrap,0,20,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,contribute.json,0,36,2,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,03/07/15 12:00 AM,webpay,0,32,0,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,bleach,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,socorro,0,157,0,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,03/07/15 12:00 AM,fireplace,0,115,0,0,9,0,0,0,0,0,14,,,,,
Data for presentation:,03/07/15 12:00 AM,moz-git-tools,0,8,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,oneanddone,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,node-firefox-find-devices,0,6,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,marketpulse,0,18,0,0,0,0,0,0,2,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,git-bz-moz,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,togetherjs,0,7,4,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-oauth-server,0,45,1,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,03/07/15 12:00 AM,login.webmaker.org,0,16,3,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/07/15 12:00 AM,mozmill-dashboard,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,valence,0,26,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,openbadges-badgekit,0,0,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,thimble.mozilla.org,0,41,0,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,03/07/15 12:00 AM,nunjucks,0,117,0,0,0,0,0,0,3,0,29,,,,,
Data for presentation:,03/07/15 12:00 AM,ttw-podcast,0,8,3,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,localForage-backbone,0,19,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,mozilla.github.io,2,1,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,signing-service,0,10,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,node-firefox-examples-gulp,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,rr,0,86,1,0,0,0,0,0,0,0,16,,,,,
Data for presentation:,03/07/15 12:00 AM,popcorn.webmaker.org,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,MozDef,0,11,1,0,0,0,0,0,1,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,Fira,0,48,1,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,03/07/15 12:00 AM,autophone,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,rhino,0,9,8,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-content-server-l10n,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,learning-pathways-whitepaper,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,fjord,0,99,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/07/15 12:00 AM,marketplace-core-modules,0,20,0,0,0,0,0,0,1,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,build-relengapi-slaveloan,0,54,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,django-badger,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/07/15 12:00 AM,playdoh,0,3,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,fxa-oauth-console,0,16,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,03/07/15 12:00 AM,build-fwunit,0,5,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,pontoon,0,0,0,0,0,0,0,0,1,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,moztrap-tests,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/07/15 12:00 AM,legal-docs,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/07/15 12:00 AM,lorax,0,50,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/07/15 12:00 AM,splice,0,16,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,django-browserid,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/07/15 12:00 AM,Socorro-Tests,0,6,0,0,0,0,0,0,0,0,3,,,,,
